location,location_id
BIRCHMOUNT AND WARDEN STATION,18811
ATWELL CARLINGVIE,18812
HY 401 BR AND WARDEN,18813
PIONNER VILLAGE STATION,18814
HOWARD MOSCAO WAY,18815
DUFFERIN AND WHITEMORE,18816
HUNTINWOOD AND MIDLAND,18817
DONWA AND LAWRENCE,18818
MAPLE A AND SHERBOURNE,18819
ALLAN AND TRANSIT,18820
BRIMLEY AND LEESWOOD,18821
ALBION AND WESTON ON R,18822
LAWRENCE STATION W A,18823
DEMARCO B AND LAWRENCE,18824
WINDEMERE ANDE QUEENSWAY,18825
GLEN PARK AND MARLEE,18826
DEWITT AND MARTIN GROVE,18827
WELLESLEY STATION GROSVENOR,18828
F AND FINCHDEAN SQUARE,18829
EGLIN AND MARKHAM,18830
DUFFERIN STATION GATE LOOPE,18831
FLEMINGDON AND VARNA,18832
BLOOR AND MILLROAD,18833
BERKELEY AND ESPLANADE,18834
DUNDAS AND ST JONES PL,18835
JUNCTION N AND KEELE,18836
WELLESLEY STATION BETWEEN JAR,18837
RENFORTH STATION 5001,18838
KENNEDY STATION HAVENDALE,18839
HAVENDALE AND KENNEDY STATION,18840
BATHURST AND WILSON STATION J,18841
LAWRENCE AND OLD LAWRE,18842
HWY 27 DIXON,18843
NORTHQUEEN AND QUEENSWAY,18844
DVP W AND EGLINTON,18845
MAJOR M AND MARKHAM,18846
OLYMPIA,18847
LAWRENCE STATION A AND MCCOWAN,18848
FINCHLEY AND ISLINGTON,18849
PRINCE WILLIAM,18850
FINCH AND GROVE,18851
MORNINGSIDE AND NIGHTSAR,18852
ANTIBITES AND BATHURST STATION,18853
LANSDOWNE AND MACDONEL,18854
KENNEDY AND TRANSWAY C,18855
AIRPORT AND BEVERLEY,18856
WILSON STATION BETWEEN LEXFIEL,18857
WARDEN STATION ROUTE,18858
MAJOR AND RIDGECREST,18859
HALDON AND YORK,18860
DON MILLS STATION AND LESLIE,18861
AYLESBURY AND ISLINGTON,18862
GLENOBLE AND SPADBRIDG,18863
BRALORNE AND VARSIT,18864
BLOOR AND MARGUERETTA,18865
PARLIAMENT AND WESTMIN,18866
DONLANDS AND STRATHMORE,18867
AVON LOP,18868
THORNCLIFFE PARK ROUTE,18869
BRAMSH AND SHORNCLIFFE,18870
INDIAN GROVE AND KEELE,18871
JAME AMD LAWRENCE STATION,18872
FLEE AND STRACHAN,18873
EMPRESS ELM,18874
LAWRENCE AND SLOANE,18875
DON MILLS AND LEBOVIC,18876
BLACK AND TODD BAYLISS,18877
GERTRUDE PLACE,18878
BLOOR AND HAVELOCK E,18879
FLORA DRIV AND KENNEDY,18880
DORAN AND VARSITY,18881
MILL LOOP RATHBURN AN,18882
GIBB AND MALL,18883
CHERRY LOOP,18884
LAKESHORE AND WOODBINE STATION,18885
EMERY CIR AND SASKATO,18886
MEADO AND SHEPPARD LOOP,18887
BATHURST STATION W AND WILSON,18888
LAKESHORE AND SILVERMO,18889
BETHRI AND MARTIN GROVE,18890
MALAMUTE CRES,18891
ROYAL YORK STATION ENTIRE RO,18892
WILSON STATION YARD WALKWAY,18893
MIDLAND AND STEELES E,18894
GORWAY AND MORNINGSTAR,18895
FINCH STATION WESTON JANE STATION,18896
FINCH STATION STATOPM,18897
KEELE AND SIR WILLIAM,18898
STEELES HUNTINGWOOD,18899
MIDDLEFIED AND ORATOR,18900
SHEPPARD STATION SHEPPARD,18901
MORNING AND OLD FINCH,18902
DUMFORD AND DURNESS,18903
BRIGHTON,18904
PLEASANTVIEW AND VICTO,18905
CORNWALLAC AND KENNEDY,18906
ALLIANACE AND JANE,18907
EGLINTON W SUBWAY,18908
CROSLAND AND PENWOTH,18909
HABITAINT AND WESTON,18910
BAY STATION CHERR AND FRONT,18911
ISLINGTON AND KINGSMOR,18912
EDENBRID AND SCARLETT,18913
EGLINTON W SATION,18914
DYNE AND EGLINTON W,18915
LAIRD AND MCREA,18916
EGLINTON MARKHAM,18917
REXDALE MARTIN GR,18918
JANE STATION ADN FRITH,18919
SCARBOROUGH U OF T,18920
MALVERN AND NUGGET,18921
OPPOSITE 700 ARROW,18922
N YOR AND SHEPPARD,18923
GREEENWIN AND VILLAGE,18924
DRIFTWOOD AND SHEPPARD,18925
SHEPPARD STATION SH,18926
ALBION AND HUMBERLIN L,18927
BAY STATION BRIDG AND FRONT,18928
PAPE STATION FRONT,18929
EVENS AND ISLINGTON STATION,18930
KNOBHILL AND OAK,18931
SUNNYBROOK HOSPITALB,18932
ISLINGTON AND KINGMOO,18933
WARDEN STATION BIRCHMOUNT,18934
KENNEDY STATION MAIN,18935
ARLINGTION AND VAUGHAN,18936
QUEEN AND SORAURAN,18937
HENEYVI AND HUMBERWOOD,18938
LAWRENCE AND PILMICO,18939
MORNIGS AND NIGHT STAR,18940
NEILSON R AND SHEPPARD,18941
ADRIAN,18942
RUSSELL CARHOUSE,18943
FINCH AND SENCA HILL,18944
DAVENPORT AND NEW STRE,18945
DANFORTH AND SHERBOURNE,18946
HO AND HUMBERWOOD,18947
MC MCCOWAN AND STEELES,18948
KIPLING AND VIKING,18949
ALLAIANCE AND ROCKCLIF,18950
ENTRANCE AND REXDALE,18951
STEELES AND TOWSEND,18952
DUFFERIN STATION DN RAMSDEN,18953
BATHURST AND GREENVILL,18954
DRIFTWOOD ANDSTONG COU,18955
BLACKCREEK,18956
SCARLETT BRIDGE PARKET,18957
THORNCLIFFE PARK AV,18958
WESTON AND ZAPACOSTA,18959
ISLINGTON AND MARS,18960
HIGH CREEK AND OLD KIN,18961
GLEN ROBE AND REXLEIGH,18962
FRANKLIN AND KINGSTON,18963
GERRARD AND NORWOOD,18964
401 AND DIXON,18965
BLOOR E AND YONGE,18966
ISLINGTON AND MONOGRA,18967
HWY 40 AND WESTON,18968
CURITY AND HOLLING,18969
ALBION AND PHARMACY,18970
ROYAL YORK STATION AND STANLEY,18971
JUNCTION AND OLD WESTON,18972
YEWFIELD CRES,18973
EGLINTON AND W STATI,18974
SHEPPARD ADN WARDEN STATION,18975
DANFORTH DIVISION,18976
COMSTOCK AND LAWRENCE,18977
FINCH STATION ANF WESTON,18978
EXHIBITION AND ONTARIO,18979
HUMBER COLLEGE STATION CAMPUS,18980
SIGINAL HILL AND STEELES,18981
MILLWOOD LOOP,18982
TRITON STATI,18983
LAMPTON AND WESTON,18984
CANNIFF AND STRACHA,18985
MIDLAND AND REDLEA LOO,18986
BATHURST AND EDEN,18987
FIREWOOD AND KIPLING,18988
CORONAT AND MORNINGSIDE,18989
HUMBERLINE AND YORK GATE,18990
DEAK PA AND MEADOWVALE,18991
E TORONTO AND JANE,18992
EGLINTON YONGE TO,18993
DUFFLAW AND ORFUS,18994
MARKHAM AND PASMORE,18995
AU LARGE AND FINCH STATION E,18996
CALEDONIA AND LAWRENCE STATION W,18997
BRICHM AND HUNTINGWOOD,18998
GRAND RAV AND SENTINEL,18999
MIMICO AND QUEEN STATION,19000
JANE AND THREWETHWAY,19001
CASTLE FRQANK STATION,19002
MORNINGSIDE ELLESMERE STATION,19003
LAWRENCE STATION STTION,19004
DUPONT STATION ROUTE,19005
LAWRENCE STATION RT STATION200,19006
EGLINTON AND STARSPRAY,19007
CALEDONIA AND GLENGOVE,19008
EGLINTON AND LLOYDMANO,19009
GERRARD AND MAIN STREE,19010
CRAIGLEE AND KENNEDY STATION,19011
WESTON CARDEL,19012
CONCORDE PLACE AND MCD,19013
HWY 401 AND MIDLAND,19014
BRENYON AND FOREGATE,19015
BRIDGETOWN AND WARDEN,19016
ARROR ROAD AND SHEPPARD,19017
EGLINTON AND GLENOBLE,19018
EGLINTON AND PINE,19019
CLDNDENAN AND DUNDAS,19020
62 PLAT AND MAIN,19021
PASSMORE TAPSCOTT,19022
BURNAMTHORPE,19023
SILVERDALE CRES AND YO,19024
FINCH STATION W STATION HUMBER,19025
BIRCHMOUNT AND MARRY F,19026
COMMISSIONERS AND JONE,19027
DUFFERIN AND PARKETTE,19028
SEASONS AND STEIN,19029
MILITARY TRAIN AND UNI,19030
COOLHURST AND KIPLING,19031
JANE AND SINTRAMTOWAY,19032
GEORGE MCKE AND WESTON,19033
DON MILLS AND FREASHME,19034
DUFFERIN STATION ST CLAIR STATION,19035
DAVIS AND DONLANDS,19036
WILSON STATION RHIS,19037
BAYVIEW AND ROEHAMPTON,19038
THOMSON PARK,19039
ALBION AND STEELES,19040
EGLINTON STATATION,19041
HOSKINS AND QUEEN STATION PAR,19042
KENNEDY AND SNTRIM,19043
COXWELL STATION ADN DANFORTH,19044
CARLAW BETWEEN EASTERN,19045
PINEER VILLAGE STATION,19046
ELLESMERE AND TORONTO,19047
FENMAR AND NORCOL,19048
LA AND STAR SPRAY LOOP,19049
BIRCHMOUNT AND GLEN PO,19050
EGLINTON AND GLENCEDAR,19051
DINNIC AND MT PLEASANT,19052
FINCH AND OAKWOOD,19053
EGLINTON AND MORNINDSI,19054
AMAZON FUFULLMENT CENT,19055
CAR AND HUMBER COLLEGE,19056
SCARBOROUGH GOLF,19057
YONGE COLLEGE STATION,19058
ELIZABETH S AND ELM,19059
CATLEFRANK STATION,19060
THE ESPLANADE AN DLOWE,19061
HARDING AND KINGSTON,19062
PEPE STATION,19063
BLANTRYRE AND KINGSTON,19064
CACTUS AND DREWERY,19065
PEARSON AIRPER TERMINAL,19066
STEELES AMD BARMAC,19067
LAURELCREST AND WILSON,19068
KENNARD AND WILLIAM,19069
THE AND THE E MALLA,19070
BURGUNDY CR AND WESTON,19071
LANSDOWNE AND RIDEAU S,19072
MAIN STREET STATION STATIOIN,19073
EIGHT AND LAKESHORE,19074
KINGSTON AND PAYEE,19075
LANSDOWN AND QUEEN STATION W,19076
CHERRY AND LOCATION,19077
DUPONT STATION OSSINGTON STATION,19078
EGLINTON DIV,19079
PIONEER VILIAGE STATIO,19080
PAKWAY FO AND SHEPPARD,19081
JOANNA AND PHARMACY,19082
REDLEA LO AND STEELES,19083
GLEND AND THE QUEENSWAY,19084
LAWRENCE STATION E AND WARDEN STATION,19085
STEELES AND WAGONNERS,19086
STEELES AND WASONNERS,19087
BAYVIEW AND SUTHERAND,19088
CASTFRANK STATION,19089
MARK AND PROGRESS,19090
OAK AND VAUGHAN,19091
LOFTY HILLWAY,19092
KIPLING STATION STEELES,19093
MEDOWVALE LOOP,19094
BURNETT AND SCARLETT,19095
BROOKMERE AND ELMHURT,19096
FINCH STATION AND FINCH STATION DEAN,19097
FINCH AND SHEPPARD,19098
BATHURST AND QUEEN STATION W,19099
FOREST C AND OLD FINCH,19100
DON MILLS STATION AND FINCH STATION E,19101
FINCH STATION AND FRESHMEADOW,19102
MARKHAM AND RAMONA,19103
STARSPRAY LOOP LAWRENCE STATION,19104
VICTORIA PARK STATION SOUTHMEA,19105
GREENWIN VILLLAGE,19106
BROADWAY STATION,19107
BLOOR ST E SHERBOURNE STATION,19108
ELMHURST AND MUNCEY B,19109
PARKW AND VICTORIA PARK,19110
BLOOR ST E AND SHERBOURNE STATION,19111
SHERBOURNE STATION ROUTE,19112
CLAREVI AND HUMBERLINE,19113
EASTWO AND KINGSTON,19114
LAWRENCE AND SCRABOROU,19115
GREENWOOD STATION ROUTE,19116
FINCH STATION MIDLAND STATION,19117
SHEPPARD WESTSTTION,19118
SCRABOORUGH CENTRE STATION,19119
MAC GREG AND RUNNYMEDE,19120
CONNOR BERMONDS,19121
KEELE STATION AD EGLINTON,19122
CSTLE FRANK STATION,19123
CASTLEFIELD AND CHAPLI,19124
EGLINTON AND LLOYD MA,19125
BAY STATION AND FINCH,19126
ARBUTUS AND BIRCHMOUNT,19127
MANTIS AND SAINES,19128
KINGSTON AND MADERLEY,19129
DUFFERIN AND WJITLEY,19130
QUEEN STATION AND QUEENSWAY,19131
SHEPPARD W STATIO,19132
GAMBEL AND GRANDRAVINE,19133
234 AND EGLINTON,19134
COARPORATE AND LEE,19135
ATLANTIC AND KING STATION ST W,19136
MORNINGSIDE SHEPPARD,19137
MORRISH AND WISHAW,19138
NAIRN AV AND ROGERS,19139
HURDMAN AND PARAMOUNT,19140
WESTON BIRDSTONE,19141
STAINES AND SWELLES,19142
ASTERFIEL AND LAWRENCE,19143
CHSSSWOOD AND SHEPPARD,19144
ARLINGVIE AND EGLINTON,19145
KENNEDY STATION 940 PM,19146
EGLINTON AND KIPL,19147
RUNNYMEDE STATION MAHER,19148
BARMACK AND GARYRAY,19149
LONGBOURNE AND WESTWYN,19150
LORNE AND PARK LAWN,19151
CLURY AND CRESCENT,19152
AND HWY 40,19153
HUMBERLINE AND PETER KAISER,19154
BIRCHMOUNT AND ST DENN,19155
STEELES AND WALKWAY TO,19156
DOVERCOUNT AND HALLAM,19157
SHEPPARD STATIOM,19158
WESTON ANE FINCH STATION,19159
FINCH STATION EXPRESS ROUTE,19160
DUFFERIN AND DUND,19161
KINGSTON RO AND RYLAND,19162
DON MILLS AND ROCHFORT,19163
BAYVIEW AND TRUMAM,19164
OVERLEA AND THORNCILFFE,19165
WILSON STATION TEMP BU,19166
DIXON AND ROYAL Y,19167
DANFORTH AND N BON,19168
HWY 401 AND VICTORIA P,19169
FROBISHER AND ORIOLE,19170
WARDEN STATION STATIO N,19171
FINCH STATION W AND OAKDALE,19172
ARDWICK AND FINCH STATION W,19173
BAYVIEW AND SHEPPARD A,19174
COXWELL STATION AND DUNDAS STATION E,19175
KINGSTON AND RYLA,19176
PAPE STATION STAION,19177
BYNG AND TANRIDGE,19178
CARHARTT,19179
DAPPER AND WELLESLEY,19180
ENCHANTED AND STEELES,19181
REDGRAVE AND WATERBERR,19182
EGLINTON W AND O,19183
CROSSLAND AND PHARMACY,19184
KING AND LIBERTY,19185
AIRPORT AND HWY 4,19186
WARDEN STATION EXPRESS ROUTE,19187
AND HIGHWA,19188
KINGSTON AND ROYLANDER,19189
401 AND MORNING SIDE,19190
ENTRE ROUTE,19191
MEDOVALE LOOP AND SHEPP,19192
WARDEN STATION DN BRIDLETOWN,19193
KINGS AND MORNINGSIDE,19194
MISSISSAUGA TRANIST WA,19195
ELM CLOSED UN,19196
MCCOWAN STATION N ROUTE,19197
CONNOR AND TREADWAY,19198
ARLINGT AND VAUGHAN,19199
DUPONT STATION BETWEEN JANE STATION AN,19200
MOULD AND PRICHARD,19201
EASTMALL AND QUEENSWAY,19202
DON MILLS STATION BETWEEN EGLI,19203
BERRY AND BONNYVIEW,19204
KENNEDY STATION N SER,19205
STEELES LOOP STEINWAY,19206
AND BOMBAY LOO,19207
HUMBERLINE BUS LOOP,19208
DUNDAS AND SHERBOURNE STATION,19209
BIRCHMOUNT AND MARKHAM,19210
KING STATION W AND QUEEN STATION W,19211
BENTO AND LAWRENCE,19212
HILLCREST SUBWAY OPS B,19213
F AND HUNTINGWOOD MBER COLLEGE,19214
DON MILLS STATION WYNFORD,19215
MCCOWAN STATION RAYMERVILLE,19216
BROADVIEW AND CHESTERH,19217
CLAMORGAN AND KENNEDY,19218
FINCH AND JAYZEL AND W,19219
EGLINTON STATINO,19220
MT PLESANT AND ST CLAI,19221
ENTIRE ROUE,19222
HUMBERWOOD AND MORNIN,19223
ALTHEA AND VARSITY,19224
DANFORTH ANF HORTON BL,19225
CLI AND WILSON STATION HEIGHTS,19226
BELLAMY AND CORPORA,19227
MIDLAND STATION SHEPPARD,19228
JOHN GARLAND AND NOTTA,19229
WARRENDER,19230
CATHDR AND KINGSTON,19231
FINCH STATION AND HUMERLINE,19232
GROSV AND QUEEN STATION S PARK,19233
JOHN G AND MARTIN GROVE,19234
FRASER AND KING,19235
ALB AND CLEARPORT CRES,19236
KOD AND SHEPPARD W,19237
BAYV AND WB SUTHERLAND,19238
FINCH STATION AND KENNETH,19239
DONLANDS STATION O CONNOR,19240
BRITISH COLUMBIA AND Y,19241
LAWRENCE STATION MANSE,19242
LA ROSE AND ROYAL YORK STATION,19243
DON MILLS STATION JUST S F,19244
EGLINTON AND ORIOLE P,19245
BAMBURGHJ C AND WARDEN,19246
WILSON STATION DALLNER,19247
BRIDGEPORT HEALTH,19248
ALLEN AND STEEP R,19249
RICHMOND AND YORK,19250
FINCH STATION AMD ARDWICK,19251
SCARBOROUGH COLLAGE CA,19252
WILSONSTATION,19253
LAWRENCE STATION OVERTURE,19254
DUNDAS STATION W AND ROYALAVON,19255
PEARSON TERMINAL AIRPORT,19256
EGLINTON W STATOPM,19257
DON MILLS AND PEBBLE B,19258
EARLSCOURT AND LANSDOW,19259
UPER MADISON AND YONGE,19260
EGLINTON ATLANTIC,19261
RUNNYMEDE STATION BLOOR,19262
EGLINTON W AND EMMI,19263
OPPOSITE 100 WYNFORD D,19264
CHESSWO AND FINCH,19265
GREENSBOR AND KIPLING,19266
BATHURST STATION LONSMOUN,19267
THE W MALL CRES,19268
EGLINTON AND GHABIAN W,19269
MARTIN GROVE AND POLLI,19270
SHERBOURNE STATION QUEEN STATION,19271
NORTHCOTE AND QUEEN,19272
GRANDRAVINE AND SHEPPARD,19273
HAYDEN S O AND YONGE,19274
DON MILL AND FESHMEADOW,19275
EGLINTON E AND MT PLEA,19276
STARVIEW LA AND WESTON,19277
CASSANDRA AND VALLEY W,19278
JANE STATION AND WEATHERELL,19279
ST CLAIR AND STOCKYARD,19280
BROADVIEW AND WHITROW,19281
BRIDLE PATH AND LAWRENCE STATION,19282
LAWRENCE STATION W LORINDALE,19283
ST CLAIR STATION W AND VAUG,19284
COL SAM SIMTH LOOP,19285
HUMBERWOOD LOOD,19286
ALLIANCEA AND JANE STATION,19287
E STRE AND LAWRENCE,19288
BRAMBURGH AND WARDEN,19289
WESTWAY AMD TREHORNE,19290
SHEPPARD A E,19291
PITFIELD,19292
BOWOOD AND MT PLEASANT,19293
DO AND QUEEN STATION QUAY E,19294
FLEMINGTON PARK ROUTE,19295
MIKADO AND RANE,19296
COMMISSSIONERS AND SAU,19297
CENTENNIAL COLLEGE STATION LOP,19298
ADELAIDE W AND YORK,19299
KING STATION W AND SHAW,19300
ISLINGTON AND SUMMIT C,19301
SCARB CENTER STATION,19302
LAKE SHORE W AND LEGIO,19303
DOCOT AND MIDLAND,19304
HUMBER AND KIPLING,19305
FIFESHIRE,19306
GRENOBLE AND SPADBRIDG,19307
SHEPPARD AND WILIMGTON,19308
OVERLEA AND THRONCLIF,19309
MILLVAN AND PEEN,19310
FINCH STATION W STARTION,19311
FLEMING AND RANEE,19312
LANSDOWN AND LAPPIN,19313
LAWRENCE AND SCARABORO,19314
KINGSTON AND WAVERLEY,19315
ELLESMERE AND MEADOVAL,19316
BLOOR AND RIVERVIEW GA,19317
ATTWELL AND CALINGVIEW,19318
SHERBOURNE STATION GERRARD STATION T,19319
RIVENDELI AND STAINES,19320
LAWRENCE AND STARSPRA,19321
KEELE STATION JANE STATION,19322
JANE STATION KEELE STATION,19323
ARENA AND TRETHEWEY,19324
KIPLING AND N PARK,19325
BURNAMTHORPE AND BURNH,19326
MURRA AND STEELES,19327
KINGSTON AND WOOD,19328
PAPE STATION STASTION,19329
KEELE STATION ANED EGLINTON,19330
HILLSDA AND ROYAL YORK,19331
ROYAL YORK AND WHITE O,19332
SQUIRES AND ST CLAIR STATION,19333
HWY 2 AND STEELES W,19334
BATHURST STATION AND STEELES W,19335
CON AND NORTHUMBERLAND,19336
I AND PIONEER VILLAGE,19337
MORBANK,19338
CASEBRI AND MORNINGSIDE,19339
SHEPPARD STATION WESTON,19340
FINCH STATIONM,19341
JESMOND AV AND OAKWOOD,19342
ROYAL YORK AND TORYORK,19343
HOLLYDENE AND PHARMACY,19344
ARRROW AND FINCH STATION W,19345
LAWSON,19346
RENFORTH STATION STATOPM,19347
DUNDAS AND ST ALBANS,19348
CNE LOOP EASTERN LOO,19349
DVP RAMP AND STEELES,19350
MOUTN DENNIS GARAGE,19351
SCARBOROUGH COLLEGE STATION AN,19352
DUNDAS AND KENNETH,19353
REDLEA CAL DE SAC,19354
BLOOR SHERBOURNE STATION,19355
KEELE STATION AAND EGLINTON W,19356
AVOCA AND MT PLEASANT,19357
CHARLOTTE LOOP,19358
DVP AND SHEPPARD,19359
BIRCHMOUNT AND MCNI,19360
ALON AND DOWNTOWN CARE,19361
LESL AND YORK MILLS,19362
EGLINTON W AND KEELE STATION,19363
GELN WATF AND SHEPPARD,19364
KIPLING STATION STATON,19365
DON MIL AND LAWRENCE STATION E,19366
DUNFIEL AND EGLINTON E,19367
BAY AND GERRARD STATION W,19368
CEDAR D AND EGLINTON E,19369
MORNINGSIDE AND THE 40,19370
BATHURST STATION ANSD SHERBOURNE STATION,19371
HIGHLAND CREEK OVER PA,19372
DUNDAS STATION ST W AND JANE,19373
SCARBOROUGH CETNER STATION,19374
JAEN AND SHEPPARD,19375
LAKEHSORE AND MIMICO,19376
DANFORTH AND TANSLEY,19377
DON MILLS AND FAIREVIE,19378
GEARY AV AND OSSINGTON,19379
22ND AND BIRMINGHAM,19380
EGLINTON AND ST DENNI,19381
ELLESMERE STATION SRT STATION,19382
DUPONT STATION JANE STATION BATHU,19383
EGLINTON AND HWY 4,19384
BRIDGEPO AND LAWRENCE,19385
BROWNSLINE AND HORNER,19386
DUNDAS AND GLENNLAKE,19387
AMSTERDAM AND CONNER,19388
BLOOR ST W AND CRAWFOR,19389
HARTLAND AND WELLESWOR,19390
OAK AND ROADWAY PIG,19391
ISLINGTON STATION THE WEST,19392
PIONEER VILLAGE STATION TATION,19393
ALLEN AND SHEPPARD W,19394
DAVENPORT AND WILTSHIR,19395
DUFFERIN AND MCKAY,19396
AIRPORT TERMINAL 3 RO,19397
KIPLING STATION STM,19398
EGLINTON AND VESTA DRI,19399
DEERHIDE AND SHEPPARD,19400
MCCOWAN STATION FINCH STATION,19401
JANE STATION PIONEER VILLAG,19402
HERRON AND SHEPPARD,19403
EGLINTON E AND LEBOVIC,19404
FINCH STATION HUMBERWOOD,19405
DRIFTWOOD AND VENETIAN,19406
BATHURST AND CARR,19407
9TH AND GARNETT JANE,19408
WILSON STATION TEMP,19409
CROSSOVERS,19410
EVAN AND ISLINGTON,19411
KENNEDY STATION MEADOWV,19412
ANTIBES AND PLUMTREE W,19413
STEELES LOOP MA,19414
LADYSBR AND ORTON PARK,19415
HARBOUR STRE AND YONGE,19416
COLL AND QUEEN STATION S PARK,19417
EGLINTON AND FALLMOUTH,19418
BEEC AND SHEPPARD,19419
KIPLING AND STEELES W,19420
CLAYSON AND JANE,19421
SCUNTHO AND SHEPPARD E,19422
HUMBER COLLG3E AN,19423
MALVERN WICKET,19424
GLEASON AND MARKHAM,19425
HUMBER COLLEGE STATION WESTMOR,19426
DUNDAS STATION E MA,19427
DUFFERIN STATION B AND T ROGERS AN,19428
DIXON AND WESTON,19429
FINCH STATION W HUMBERWOOD,19430
PLAINFI AND WRIGHT,19431
JANE AND SAN ROMANO,19432
BURHAMPTHORPE AND HWY,19433
FRONT ANF BAY STATION,19434
LAKESHORE KIPLING STATION,19435
MIDLAND STATION AND PARKSIDE,19436
AUBURN S AND DUFFERIN,19437
DAVENPORT AND WESTMORE,19438
MILIARY TRAIL AND MORNI,19439
ESNA PARK LOOP AND STEELES,19440
LONGVIEW AND UPHILL,19441
HUMBERINE LOOP,19442
DUNDAS STATION ST W AND INDIAN,19443
PEARSON TERMINAL ONE,19444
COXWELL AND MORTINER,19445
LAKESHROE AND YONGE,19446
EMMELINE C AND MIDLAND,19447
LAKESHORE LOOP,19448
CENTENNIQAL COLLEGE STATION BU,19449
MORNINGSIDE AND NIGHTSTAR,19450
STEELES LOOP AT YONGE,19451
OLD AND ST CLAIR STATION W,19452
MERTON ST NORTH AND YONGE,19453
CENTENARY AND NEILSON,19454
AND KINGSW AND KIPLING,19455
FINCH STATION W AND WESTMOR,19456
MORNINGSIDE AND STAINIES,19457
MILITARY TRAIL AND MO,19458
PEARSON INTERNATION AI,19459
ALLE AND SHEPPARD W,19460
SPRING HURST LOOP,19461
BALDOON AND FINCHDENE,19462
ABBOTFIEL AND SHEPPARD,19463
BERICE AND SCARLETT,19464
OROMONT AND WESTON,19465
ST CLAIR AND VAUGHANQ,19466
ST CHARLES AND YONGE,19467
DUPLEX OUTSIDE EGLIN,19468
DAVENPORT AND SOMERSET,19469
KIPLING AND REXDALE BL,19470
BROADVIEW AND N,19471
FLAMBROUGH AND KEELE,19472
DANFORTH AND VICTORIA P,19473
DIXON AND GOLF WOODS,19474
EGLINTON AND SLONE,19475
SANAMONIC AND ST CLAIR,19476
BLOOR AND EUCLID,19477
HUMBER COLLEGE STATION AD HWY,19478
BEVERLY HILLS AND WILS,19479
DON MILLS AND ESTERBROO,19480
CUMMERQ AND YONGE,19481
EGLINTON AND MANSE,19482
ARCOT AND TANRIDGE,19483
INDUSTRY MOUNT,19484
HWY 27 AND QUEEN STATION P,19485
LAWRENCE AND OYMPIA,19486
RECTORY C AND WESTON,19487
PROVENCE TRAIL,19488
KINGSTON MCCOWAN STATION TO,19489
B SHEPP AND DON MILLS STATION E,19490
UNSPECIFIED,19491
BATHURST STATION ANDTICHESTER,19492
EGLINTON W AND NORTH,19493
FINCHDENE SQUARE AND N,19494
ALLEN AND RIM ROCK,19495
THE W MALL PARKS,19496
EGLINTON AND W STAT,19497
HUMBER COLLEGE STATION KIPL,19498
GLENCAIRN AND SHERBOURNE STATION,19499
BAY AND HARBOR,19500
CHURCH AND UPHILL A,19501
KEELE AND RIDGE,19502
HEATROW AND JANE,19503
WILSON STATION HEIGHTS BLD,19504
GREENWOOD AND MOUNTNOE,19505
THRONCLIFFE,19506
YORK MILLS STATION ANDN HUMBER,19507
MALVERN WOODS AND SHEP,19508
LAKESHORE BLOOR,19509
ERIN GATE AND RENFORTH,19510
MOUNT PLEASANT AND STI,19511
STANFIE AND YORK MILLS,19512
KIPLING AND MUNSTER,19513
MILL BETWEEN PARLIAMENT,19514
LEYTON,19515
CALVERLY AND CANMORE,19516
LESLIE AND OVERLEA,19517
ADELAIDE AND CHERRY,19518
SCARSD AND YORK MILLS,19519
SHEPPARD W SATION,19520
DUFFERIN STATION AN LAWRENCE STATION,19521
NEIL AND VICTORIA PARK,19522
BATIEW AND STEELES,19523
LAWRENCE AND MORNIGNSI,19524
KNOB HILLS AND WESTON,19525
MELB AND RATHBURN,19526
BLOOR AND SYMMINGTON,19527
BATHU AND LAWRENCE,19528
DRIFTWOOD AND STRONGWO,19529
CENTENNIAL COLLGE,19530
SCARBOROUGH TC STATION,19531
HARDING AND JANE STATION,19532
CLIFWOOD AND DON MILLS,19533
DIXON AND WYNCOTT,19534
BRIMLEY AND HWY 401,19535
GLEN WATD AND SHEPPARD,19536
MILLWOOD AND OCONNOR,19537
MOR AND WESTWOOD MALL,19538
FINCH AND KEDDLETON,19539
JANE AND LAWRENCE STATION P,19540
BATHURST AND CLAXTRON,19541
JANE AND RALPH,19542
AVANUE AND BLOOR,19543
ISLINGTON STATION AND RATHUBURN,19544
VALLY W AND YORK MILLS,19545
DUFFERIN AND GLEN GROV,19546
GLUCHESTER AND YONGE,19547
GORDAN BAKER AND VICTO,19548
BIRCHMOUNT AND GARAGE,19549
JAND AND TRETHEWEY,19550
FINCH STATION AND SILVERSTONE,19551
DEERHID AND FINCH,19552
PALMERSTON,19553
GRENOBLE AND SPABRIDGE,19554
MAPLEBUSH AND WESTON,19555
SANTAMOIC AND ST CLAIR,19556
PARKHOLME AV AND YONGE,19557
HILL G AND SCARLETT,19558
WOOLNER,19559
PEARSON AIRPORT TERMAI,19560
BOROUGHQ AND TRITON,19561
FERNOY AND ST CLAIR,19562
COXWELL AND,19563
COSBURN AND NORLONG,19564
MILLWAY AND NEW PARK,19565
COLLEGE STATION LOOP,19566
EGLINTON AND LLOYD,19567
BIRMORTON AND MCCOWAN,19568
JAMES SCOT AND MARKHAM,19569
DRI AND YORKWOODS GATE,19570
FINCH STATION W AND WILMING,19571
DREWRY AND TORRESDALE,19572
WESTON AD OAK,19573
